,Type,Year built,Heating,Cooling,Parking,HOA,Price/sqft,Total Price,Bedrooms,Bathrooms,Full bathrooms,Address,URL,Lot,Half bathrooms,City,Lot Temp,sqft
352,Condo,1940.0,Forced air,Central,,159900.0,178.0,159900.0,2,1.0,1.0,4208-W-Leland-Ave-2-Chicago-IL-60630,https://www.zillow.com/homedetails/4208-W-Leland-Ave-2-Chicago-IL-60630/61959299_zpid/,,0,Chicago,,898.314606741573
353,Condo,1974.0,Baseboard,None,1 space,169900.0,170.0,169900.0,2,1.0,1.0,6800-W-Raven-St-UNIT-405-Chicago-IL-60631,https://www.zillow.com/homedetails/6800-W-Raven-St-UNIT-405-Chicago-IL-60631/3627483_zpid/,,0,Chicago,,999.4117647058823
354,Condo,2020.0,Forced air,Central,1 space,1049000.0,,1049000.0,4,3.0,2.0,916-W-Barry-Ave-1-Chicago-IL-60657,https://www.zillow.com/homedetails/916-W-Barry-Ave-1-Chicago-IL-60657/2077662134_zpid/,,1,Chicago,,
355,Condo,1910.0,,None,1 space,299900.0,250.0,299900.0,2,1.0,1.0,2952-N-Clark-St-APT-2-Chicago-IL-60657,https://www.zillow.com/homedetails/2952-N-Clark-St-APT-2-Chicago-IL-60657/3720469_zpid/,,0,Chicago,,1199.6
356,Multiple Occupancy,1972.0,"Forced air, Gas",None,2 spaces,55000.0,51.0,55000.0,5,2.0,2.0,1042-W-Marquette-Rd-Chicago-IL-60621,https://www.zillow.com/homedetails/1042-W-Marquette-Rd-Chicago-IL-60621/3997590_zpid/,,0,Chicago,,1078.4313725490197
357,Condo,1899.0,Radiant,Other,1 space,299000.0,299.0,299000.0,2,1.0,1.0,745-W-Wellington-Ave-APT-3-Chicago-IL-60657,https://www.zillow.com/homedetails/745-W-Wellington-Ave-APT-3-Chicago-IL-60657/3720449_zpid/,,0,Chicago,,1000.0
358,Condo,1899.0,Radiant,Other,1 space,299000.0,299.0,299000.0,2,1.0,1.0,745-W-Wellington-Ave-APT-3-Chicago-IL-60657,https://www.zillow.com/homedetails/745-W-Wellington-Ave-APT-3-Chicago-IL-60657/3720449_zpid/,,0,Chicago,,1000.0
359,Condo,2001.0,Forced air,Central,1 space,625000.0,347.0,625000.0,3,2.0,2.0,3204-N-Paulina-St-4N-Chicago-IL-60657,https://www.zillow.com/homedetails/3204-N-Paulina-St-4N-Chicago-IL-60657/62009709_zpid/,,0,Chicago,,1801.1527377521613
360,Single Family,1890.0,"Forced air, Gas",Central,2 spaces,549900.0,275.0,549900.0,3,2.0,1.0,1942-S-Desplaines-St-Chicago-IL-60616,https://www.zillow.com/homedetails/1942-S-Desplaines-St-Chicago-IL-60616/3876148_zpid/,2940.0,1,Chicago,"['2,940', 'sqft']",1999.6363636363637
361,Condo,1969.0,,Central,2 spaces,249000.0,131.0,249000.0,3,2.0,2.0,6833-N-Kedzie-Ave-APT-601-Chicago-IL-60645,https://www.zillow.com/homedetails/6833-N-Kedzie-Ave-APT-601-Chicago-IL-60645/3560828_zpid/,,0,Chicago,,1900.7633587786258
362,Multiple Occupancy,1910.0,"Forced air, Gas",Central,4 spaces,1250000.0,,1250000.0,10,6.0,6.0,3636-N-Racine-Ave-Chicago-IL-60613,https://www.zillow.com/homedetails/3636-N-Racine-Ave-Chicago-IL-60613/2101850286_zpid/,,0,Chicago,,
363,Condo,2009.0,Forced air,Central,1 space,375000.0,352.0,375000.0,2,2.0,2.0,235-W-Van-Buren-St-UNIT-3907-Chicago-IL-60607,https://www.zillow.com/homedetails/235-W-Van-Buren-St-UNIT-3907-Chicago-IL-60607/2094320469_zpid/,,0,Chicago,,1065.340909090909
364,Condo,1910.0,"Forced air, Gas",Central,,295000.0,,295000.0,2,2.0,2.0,3302-W-Dickens-Ave-APT-2-Chicago-IL-60647,https://www.zillow.com/homedetails/3302-W-Dickens-Ave-APT-2-Chicago-IL-60647/80810348_zpid/,,0,Chicago,,
365,Condo,1900.0,Gas,Central,1 space,450000.0,328.0,450000.0,3,2.0,2.0,1841-W-North-Ave-APT-2-Chicago-IL-60622,https://www.zillow.com/homedetails/1841-W-North-Ave-APT-2-Chicago-IL-60622/2083542652_zpid/,,0,Chicago,,1371.9512195121952
366,Multi Family,1910.0,Forced air,Central,3 spaces,999000.0,,999000.0,7,6.0,6.0,845-W-Leland-Ave-Chicago-IL-60640,https://www.zillow.com/homedetails/845-W-Leland-Ave-Chicago-IL-60640/2077663600_zpid/,,0,Chicago,,
367,Condo,1968.0,Forced air,None,,179900.0,,179900.0,1,1.0,1.0,2600-N-Hampden-Ct-6C-Chicago-IL-60614,https://www.zillow.com/homedetails/2600-N-Hampden-Ct-6C-Chicago-IL-60614/2079464769_zpid/,,0,Chicago,,
368,Multi Family,1888.0,Electric,None,2 spaces,110000.0,,110000.0,5,2.0,2.0,2709-W-Harrison-St-Chicago-IL-60612,https://www.zillow.com/homedetails/2709-W-Harrison-St-Chicago-IL-60612/2117162988_zpid/,,0,Chicago,,
369,Condo,1968.0,Forced air,None,,179900.0,,179900.0,1,1.0,1.0,2600-N-Hampden-Ct-7C-Chicago-IL-60614,https://www.zillow.com/homedetails/2600-N-Hampden-Ct-7C-Chicago-IL-60614/2077663854_zpid/,,0,Chicago,,
370,Single Family,1928.0,Gas,Central,2 spaces,299500.0,136.0,299500.0,5,2.0,2.0,1537-E-84th-St-Chicago-IL-60619,https://www.zillow.com/homedetails/1537-E-84th-St-Chicago-IL-60619/4021872_zpid/,3750.0,0,Chicago,"['3,750', 'sqft']",2202.205882352941
371,Condo,1911.0,"Forced air, Gas",Central,1 space,300000.0,261.0,300000.0,2,1.0,1.0,846-W-Newport-Ave-APT-2N-Chicago-IL-60657,https://www.zillow.com/homedetails/846-W-Newport-Ave-APT-2N-Chicago-IL-60657/80857834_zpid/,,0,Chicago,,1149.4252873563219
372,Condo,,"Forced air, Gas",Central,1 space,315000.0,,315000.0,2,1.0,1.0,2921-N-Halsted-St-APT-2R-Chicago-IL-60657,https://www.zillow.com/homedetails/2921-N-Halsted-St-APT-2R-Chicago-IL-60657/2146469770_zpid/,,0,Chicago,,
373,Condo,1923.0,,None,,890000.0,297.0,890000.0,3,4.0,4.0,237-E-Delaware-Pl-2A-Chicago-IL-60611,https://www.zillow.com/homedetails/237-E-Delaware-Pl-2A-Chicago-IL-60611/2077663963_zpid/,,0,Chicago,,2996.6329966329968
374,Condo,1963.0,Other,Other,1 space,179900.0,300.0,179900.0,1,1.0,1.0,1460-N-Sandburg-Ter-APT-607-Chicago-IL-60610,https://www.zillow.com/homedetails/1460-N-Sandburg-Ter-APT-607-Chicago-IL-60610/2110542553_zpid/,,0,Chicago,,599.6666666666666
375,Condo,1991.0,"Forced air, Gas",Central,1 space,248000.0,382.0,248000.0,1,1.0,1.0,474-N-Lake-Shore-Dr-APT-4606-Chicago-IL-60611,https://www.zillow.com/homedetails/474-N-Lake-Shore-Dr-APT-4606-Chicago-IL-60611/80831661_zpid/,,0,Chicago,,649.2146596858639
376,Condo,,Gas,None,,224995.0,150.0,224995.0,2,2.0,2.0,4514-S-Calumet-Ave-APT-1-Chicago-IL-60653,https://www.zillow.com/homedetails/4514-S-Calumet-Ave-APT-1-Chicago-IL-60653/2087646430_zpid/,,0,Chicago,,1499.9666666666667
377,Condo,2003.0,"Forced air, Gas",Central,1 space,225000.0,281.0,225000.0,1,1.0,1.0,1525-S-Sangamon-St-714-Chicago-IL-60608,https://www.zillow.com/homedetails/1525-S-Sangamon-St-714-Chicago-IL-60608/65572086_zpid/,,0,Chicago,,800.711743772242
378,Townhouse,1969.0,Forced air,Central,1 space,439000.0,337.0,439000.0,3,2.0,1.0,1254-W-Westgate-Ter-Chicago-IL-60607,https://www.zillow.com/homedetails/1254-W-Westgate-Ter-Chicago-IL-60607/3874055_zpid/,1427.0,1,Chicago,"['1,427', 'sqft']",1302.6706231454007
379,Single Family,1925.0,,None,1 space,274900.0,257.0,274900.0,3,2.0,1.0,6118-W-Waveland-Ave-Chicago-IL-60634,https://www.zillow.com/homedetails/6118-W-Waveland-Ave-Chicago-IL-60634/3659177_zpid/,4125.0,1,Chicago,"['4,125', 'sqft']",1069.6498054474707
380,Single Family,,Forced air,Central,4 spaces,3300000.0,660.0,3300000.0,5,7.0,6.0,1522-1526-N-Wieland-St-Chicago-IL-60610,https://www.zillow.com/homedetails/1522-1526-N-Wieland-St-Chicago-IL-60610/2077666977_zpid/,7840.0,1,Chicago,"['7,840', 'sqft']",5000.0
381,Condo,,"Forced air, Gas",Central,,185000.0,206.0,185000.0,1,1.0,1.0,1405-W-Rosemont-Ave-APT-2E-Chicago-IL-60660,https://www.zillow.com/homedetails/1405-W-Rosemont-Ave-APT-2E-Chicago-IL-60660/2081639898_zpid/,,0,Chicago,,898.0582524271845
382,Single Family,1942.0,"Forced air, Gas",Central,2 spaces,449000.0,113.0,449000.0,5,2.0,2.0,5757-W-Cornelia-Ave-Chicago-IL-60634,https://www.zillow.com/homedetails/5757-W-Cornelia-Ave-Chicago-IL-60634/3661666_zpid/,4660.0,0,Chicago,"['4,660', 'sqft']",3973.451327433628
383,Condo,1924.0,,None,,299900.0,,299900.0,1,1.0,1.0,1255-N-State-Pkwy-APT-8J-Chicago-IL-60610,https://www.zillow.com/homedetails/1255-N-State-Pkwy-APT-8J-Chicago-IL-60610/3845001_zpid/,,0,Chicago,,
384,Single Family,1912.0,"Baseboard, Forced air, Gas",Central,2 spaces,750000.0,147.0,750000.0,4,4.0,3.0,5766-N-East-Circle-Ave-Chicago-IL-60631,https://www.zillow.com/homedetails/5766-N-East-Circle-Ave-Chicago-IL-60631/3628642_zpid/,9191.0,1,Chicago,"['9,191', 'sqft']",5102.040816326531
385,Condo,1921.0,Forced air,Central,2 spaces,289000.0,241.0,289000.0,3,2.0,2.0,6344-N-Artesian-Ave-2-Chicago-IL-60659,https://www.zillow.com/homedetails/6344-N-Artesian-Ave-2-Chicago-IL-60659/2077664382_zpid/,,0,Chicago,,1199.1701244813278
386,Condo,,Gas,None,,284995.0,190.0,284995.0,3,2.0,2.0,4514-S-Calumet-Ave-APT-3-Chicago-IL-60653,https://www.zillow.com/homedetails/4514-S-Calumet-Ave-APT-3-Chicago-IL-60653/2087646440_zpid/,,0,Chicago,,1499.9736842105262
387,Condo,2007.0,"Forced air, Gas",Central,1 space,535000.0,382.0,535000.0,2,2.0,2.0,160-E-Illinois-St-APT-906-Chicago-IL-60611,https://www.zillow.com/homedetails/160-E-Illinois-St-APT-906-Chicago-IL-60611/89944318_zpid/,,0,Chicago,,1400.523560209424
388,Condo,,Gas,None,,274995.0,183.0,274995.0,3,2.0,2.0,4514-S-Calumet-Ave-APT-2-Chicago-IL-60653,https://www.zillow.com/homedetails/4514-S-Calumet-Ave-APT-2-Chicago-IL-60653/2087646431_zpid/,,0,Chicago,,1502.704918032787
389,Condo,1974.0,Forced air,Central,1 space,230000.0,184.0,230000.0,2,2.0,2.0,5415-N-Sheridan-Rd-APT-2111-Chicago-IL-60640,https://www.zillow.com/homedetails/5415-N-Sheridan-Rd-APT-2111-Chicago-IL-60640/3700294_zpid/,,0,Chicago,,1250.0
390,Condo,2019.0,"Forced air, Gas",Central,1 space,1025000.0,513.0,1025000.0,3,3.0,2.0,1516-W-Wrightwood-Ave-3-Chicago-IL-60614,https://www.zillow.com/homedetails/1516-W-Wrightwood-Ave-3-Chicago-IL-60614/2086307448_zpid/,,1,Chicago,,1998.0506822612085
391,Single Family,1927.0,,None,2 spaces,359900.0,228.0,359900.0,3,3.0,1.0,4643-N-Keating-Ave-Chicago-IL-60630,https://www.zillow.com/homedetails/4643-N-Keating-Ave-Chicago-IL-60630/3646048_zpid/,4704.0,2,Chicago,"['4,704', 'sqft']",1578.5087719298247
392,Multi Family,1875.0,Forced air,None,,425000.0,184.0,425000.0,4,2.0,2.0,3134-S-May-St-Chicago-IL-60608,https://www.zillow.com/homedetails/3134-S-May-St-Chicago-IL-60608/2098793037_zpid/,,0,Chicago,,2309.782608695652
393,Condo,1921.0,Forced air,Central,1 space,234900.0,303.0,234900.0,2,2.0,2.0,6344-N-Artesian-Ave-1-Chicago-IL-60659,https://www.zillow.com/homedetails/6344-N-Artesian-Ave-1-Chicago-IL-60659/2077664410_zpid/,,0,Chicago,,775.2475247524752
394,Condo,1972.0,"Wall, Electric",Other,2 spaces,229000.0,269.0,229000.0,1,1.0,1.0,1221-N-Dearborn-St-APT-1402N-Chicago-IL-60610,https://www.zillow.com/homedetails/1221-N-Dearborn-St-APT-1402N-Chicago-IL-60610/3858180_zpid/,,0,Chicago,,851.3011152416357
395,Condo,2020.0,Forced air,Central,2 spaces,3000000.0,3000000.0,3000000.0,5,6.0,5.0,https:,https://www.zillow.com/community/peoria-green/2078713716_zpid/,,1,Chicago,,1.0
396,Single Family,1950.0,"Forced air, Gas",Central,2 spaces,379900.0,171.0,379900.0,3,3.0,3.0,4229-N-Major-Ave-Chicago-IL-60634,https://www.zillow.com/homedetails/4229-N-Major-Ave-Chicago-IL-60634/3653477_zpid/,4251.0,0,Chicago,"['4,251', 'sqft']",2221.6374269005846
397,Condo,2000.0,"Forced air, Gas",Central,1 space,475000.0,352.0,475000.0,2,2.0,2.0,400-W-Ontario-St-APT-1301-Chicago-IL-60654,https://www.zillow.com/homedetails/400-W-Ontario-St-APT-1301-Chicago-IL-60654/58366301_zpid/,,0,Chicago,,1349.4318181818182
398,Condo,2003.0,Forced air,Central,1 space,485000.0,373.0,485000.0,2,2.0,2.0,1200-W-Monroe-St-APT-805-Chicago-IL-60607,https://www.zillow.com/homedetails/1200-W-Monroe-St-APT-805-Chicago-IL-60607/70473767_zpid/,,0,Chicago,,1300.2680965147454
399,Multiple Occupancy,,Forced air,None,2 spaces,894900.0,,894900.0,11,4.0,4.0,1839-N-Humboldt-Blvd-Chicago-IL-60647,https://www.zillow.com/homedetails/1839-N-Humboldt-Blvd-Chicago-IL-60647/2077665459_zpid/,,0,Chicago,,
400,Multiple Occupancy,1913.0,"Forced air, Gas",None,4 spaces,449900.0,,449900.0,9,3.0,3.0,1909-N-Pulaski-Rd-Chicago-IL-60639,https://www.zillow.com/homedetails/1909-N-Pulaski-Rd-Chicago-IL-60639/2077665511_zpid/,,0,Chicago,,
401,Condo,1911.0,Forced air,Central,1 space,350000.0,342.0,350000.0,2,2.0,1.0,1677-W-Olive-Ave-2-Chicago-IL-60660,https://www.zillow.com/homedetails/1677-W-Olive-Ave-2-Chicago-IL-60660/80818116_zpid/,,1,Chicago,,1023.3918128654971
402,Condo,1990.0,"Forced air, Electric",Central,1 space,469000.0,375.0,469000.0,2,2.0,2.0,1250-N-Dearborn-St-APT-22B-Chicago-IL-60610,https://www.zillow.com/homedetails/1250-N-Dearborn-St-APT-22B-Chicago-IL-60610/3857790_zpid/,,0,Chicago,,1250.6666666666667
403,Condo,2011.0,Forced air,Central,1 space,439900.0,,439900.0,2,2.0,2.0,2210-W-Wabansia-Ave-APT-410-Chicago-IL-60647,https://www.zillow.com/homedetails/2210-W-Wabansia-Ave-APT-410-Chicago-IL-60647/54535075_zpid/,,0,Chicago,,
404,Multiple Occupancy,1885.0,"Forced air, Gas",Central,4 spaces,2000000.0,500.0,2000000.0,8,6.0,6.0,405-W-Eugenie-St-Chicago-IL-60614,https://www.zillow.com/homedetails/405-W-Eugenie-St-Chicago-IL-60614/2111032040_zpid/,,0,Chicago,,4000.0
405,Condo,1920.0,Forced air,Central,,315000.0,315.0,315000.0,2,1.0,1.0,3237-N-Oakley-Ave-3N-Chicago-IL-60618,https://www.zillow.com/homedetails/3237-N-Oakley-Ave-3N-Chicago-IL-60618/2077665706_zpid/,,0,Chicago,,1000.0
406,Condo,1951.0,"Forced air, Gas",Central,1 space,299900.0,214.0,299900.0,3,3.0,2.0,4346-N-Pulaski-Rd-APT-201-Chicago-IL-60641,https://www.zillow.com/homedetails/4346-N-Pulaski-Rd-APT-201-Chicago-IL-60641/98364882_zpid/,,1,Chicago,,1401.4018691588785
407,Single Family,1900.0,,None,6 spaces,165000.0,126.0,165000.0,3,2.0,2.0,13132-S-Houston-Ave-Chicago-IL-60633,https://www.zillow.com/homedetails/13132-S-Houston-Ave-Chicago-IL-60633/4175304_zpid/,4687.0,0,Chicago,"['4,687', 'sqft']",1309.5238095238096
408,Single Family,2008.0,Forced air,Central,2 spaces,695000.0,232.0,695000.0,5,4.0,3.0,4422-N-Keeler-Ave-Chicago-IL-60630,https://www.zillow.com/homedetails/4422-N-Keeler-Ave-Chicago-IL-60630/89968343_zpid/,4029.0,1,Chicago,"['4,029', 'sqft']",2995.689655172414
409,Condo,2008.0,Forced air,Central,1 space,380000.0,330.0,380000.0,2,2.0,2.0,50-E-16th-St-UNIT-1308-Chicago-IL-60616,https://www.zillow.com/homedetails/50-E-16th-St-UNIT-1308-Chicago-IL-60616/113952647_zpid/,,0,Chicago,,1151.5151515151515
410,Condo,1930.0,"Forced air, Gas",Central,,270000.0,386.0,270000.0,1,1.0,1.0,758-N-Larrabee-St-APT-632-Chicago-IL-60654,https://www.zillow.com/homedetails/758-N-Larrabee-St-APT-632-Chicago-IL-60654/63698946_zpid/,,0,Chicago,,699.4818652849741
411,Condo,1963.0,Other,Other,1 space,297500.0,350.0,297500.0,1,1.0,1.0,1355-N-Sandburg-Ter-1809D-Chicago-IL-60610,https://www.zillow.com/homedetails/1355-N-Sandburg-Ter-1809D-Chicago-IL-60610/3856381_zpid/,,0,Chicago,,850.0
412,Single Family,1905.0,Forced air,Central,2 spaces,599995.0,286.0,599995.0,4,2.0,2.0,1639-N-Campbell-Ave-Chicago-IL-60647,https://www.zillow.com/homedetails/1639-N-Campbell-Ave-Chicago-IL-60647/3689349_zpid/,3123.0,0,Chicago,"['3,123', 'sqft']",2097.8846153846152
413,Condo,2001.0,"Forced air, Gas",Central,1 space,430000.0,269.0,430000.0,3,2.0,2.0,1601-W-Altgeld-St-APT-3D-Chicago-IL-60614,https://www.zillow.com/homedetails/1601-W-Altgeld-St-APT-3D-Chicago-IL-60614/60201822_zpid/,,0,Chicago,,1598.5130111524163
414,Condo,1913.0,,None,,275000.0,,275000.0,2,1.0,1.0,2110-W-Montrose-Ave-APT-3S-Chicago-IL-60618,https://www.zillow.com/homedetails/2110-W-Montrose-Ave-APT-3S-Chicago-IL-60618/87690595_zpid/,,0,Chicago,,
415,Condo,1939.0,Other,Other,1 space,99999.0,116.0,99999.0,1,1.0,1.0,5052-N-Marine-Dr-APT-D4-Chicago-IL-60640,https://www.zillow.com/homedetails/5052-N-Marine-Dr-APT-D4-Chicago-IL-60640/2090759933_zpid/,,0,Chicago,,862.0603448275862
416,Condo,1990.0,Forced air,Central,1 space,315000.0,406.0,315000.0,1,1.0,1.0,401-E-Ontario-St-APT-4204-Chicago-IL-60611,https://www.zillow.com/homedetails/401-E-Ontario-St-APT-4204-Chicago-IL-60611/58367717_zpid/,,0,Chicago,,775.8620689655172
417,Single Family,1953.0,Forced air,Central,2 spaces,142500.0,100.0,142500.0,4,2.0,1.0,8017-S-Sacramento-Ave-Chicago-IL-60652,https://www.zillow.com/homedetails/8017-S-Sacramento-Ave-Chicago-IL-60652/3977361_zpid/,3789.0,1,Chicago,"['3,789', 'sqft']",1425.0
418,Multi Family,1905.0,Gas,None,2 spaces,325000.0,,325000.0,4,2.0,2.0,4645-W-Montana-St-Chicago-IL-60639,https://www.zillow.com/homedetails/4645-W-Montana-St-Chicago-IL-60639/2077666192_zpid/,,0,Chicago,,
419,Condo,1920.0,Other,Wall,1 space,330000.0,330.0,330000.0,2,1.0,1.0,2835-N-Cambridge-Ave-APT-2-Chicago-IL-60657,https://www.zillow.com/homedetails/2835-N-Cambridge-Ave-APT-2-Chicago-IL-60657/49918148_zpid/,,0,Chicago,,1000.0
420,Condo,1908.0,Forced air,Central,1 space,475000.0,,475000.0,2,3.0,2.0,1034-W-Armitage-Ave-A-Chicago-IL-60614,https://www.zillow.com/homedetails/1034-W-Armitage-Ave-A-Chicago-IL-60614/3735807_zpid/,,1,Chicago,,
421,Condo,1962.0,"Forced air, Electric",Other,1 space,225000.0,450.0,225000.0,0,1.0,1.0,300-N-State-St-APT-4727-Chicago-IL-60654,https://www.zillow.com/homedetails/300-N-State-St-APT-4727-Chicago-IL-60654/2085023003_zpid/,,0,Chicago,,500.0
422,Condo,1925.0,Forced air,Central,,169999.0,163.0,169999.0,2,1.0,1.0,1635-W-Farwell-Ave-APT-2S-Chicago-IL-60626,https://www.zillow.com/homedetails/1635-W-Farwell-Ave-APT-2S-Chicago-IL-60626/2133200045_zpid/,,0,Chicago,,1042.9386503067485
423,Condo,1957.0,Baseboard,None,,137500.0,153.0,137500.0,2,1.0,1.0,6118-N-Sheridan-Rd-APT-1003-Chicago-IL-60660,https://www.zillow.com/homedetails/6118-N-Sheridan-Rd-APT-1003-Chicago-IL-60660/3690924_zpid/,,0,Chicago,,898.6928104575163
424,Condo,1920.0,"Other, Radiant",None,1 space,299000.0,199.0,299000.0,2,1.0,1.0,6337-N-Glenwood-Ave-1S-Chicago-IL-60660,https://www.zillow.com/homedetails/6337-N-Glenwood-Ave-1S-Chicago-IL-60660/62008405_zpid/,,0,Chicago,,1502.5125628140704
425,Multi Family,1910.0,Gas,Central,3 spaces,849000.0,849.0,849000.0,7,5.0,5.0,2733-N-Hamlin-Ave-Chicago-IL-60647,https://www.zillow.com/homedetails/2733-N-Hamlin-Ave-Chicago-IL-60647/2083992172_zpid/,,0,Chicago,,1000.0
426,Condo,2008.0,"Forced air, Gas",Central,1 space,447000.0,344.0,447000.0,2,2.0,2.0,2326-W-Giddings-St-APT-303-Chicago-IL-60625,https://www.zillow.com/homedetails/2326-W-Giddings-St-APT-303-Chicago-IL-60625/101237050_zpid/,,0,Chicago,,1299.4186046511627
427,Multiple Occupancy,,Gas,None,,525000.0,,525000.0,5,2.0,2.0,2135-W-Augusta-Blvd-Chicago-IL-60622,https://www.zillow.com/homedetails/2135-W-Augusta-Blvd-Chicago-IL-60622/2077666822_zpid/,,0,Chicago,,
428,Condo,1951.0,"Forced air, Gas",Central,1 space,289000.0,361.0,289000.0,1,1.0,1.0,880-N-Lake-Shore-Dr-APT-14F-Chicago-IL-60611,https://www.zillow.com/homedetails/880-N-Lake-Shore-Dr-APT-14F-Chicago-IL-60611/2126514551_zpid/,,0,Chicago,,800.5540166204986
429,Multi Family,1900.0,Gas,None,,599000.0,499.0,599000.0,12,7.0,7.0,2623-W-21st-Pl-Chicago-IL-60608,https://www.zillow.com/homedetails/2623-W-21st-Pl-Chicago-IL-60608/306329382_zpid/,,0,Chicago,,1200.4008016032064
430,Condo,1924.0,Other,Refrigeration,1 space,395000.0,304.0,395000.0,2,1.0,1.0,2740-N-Mildred-Ave-2-Chicago-IL-60614,https://www.zillow.com/homedetails/2740-N-Mildred-Ave-2-Chicago-IL-60614/3730058_zpid/,,0,Chicago,,1299.342105263158
431,Condo,2019.0,"Forced air, Gas",Central,1 space,499900.0,147.0,499900.0,5,3.0,3.0,6444-S-Woodlawn-Ave-1S-Chicago-IL-60637,https://www.zillow.com/homedetails/6444-S-Woodlawn-Ave-1S-Chicago-IL-60637/2085627504_zpid/,,0,Chicago,,3400.6802721088434
432,Single Family,1967.0,"Forced air, Gas",Central,,120000.0,115.0,120000.0,4,2.0,1.0,1044-W-104th-St-Chicago-IL-60643,https://www.zillow.com/homedetails/1044-W-104th-St-Chicago-IL-60643/4143836_zpid/,3149.0,1,Chicago,"['3,149', 'sqft']",1043.4782608695652
433,Condo,2016.0,Forced air,Central,1 space,599999.0,317.0,599999.0,3,3.0,2.0,2133-N-Campbell-Ave-1B-Chicago-IL-60647,https://www.zillow.com/homedetails/2133-N-Campbell-Ave-1B-Chicago-IL-60647/253422241_zpid/,,1,Chicago,,1892.7413249211356
434,Condo,2005.0,"Forced air, Gas",Central,1 space,369000.0,,369000.0,2,2.0,2.0,1830-W-Foster-Ave-APT-3W-Chicago-IL-60640,https://www.zillow.com/homedetails/1830-W-Foster-Ave-APT-3W-Chicago-IL-60640/2084965903_zpid/,,0,Chicago,,
435,Condo,2004.0,"Forced air, Gas",Central,1 space,349000.0,291.0,349000.0,2,2.0,2.0,1506-N-Campbell-Ave-APT-2N-Chicago-IL-60622,https://www.zillow.com/homedetails/1506-N-Campbell-Ave-APT-2N-Chicago-IL-60622/70463053_zpid/,,0,Chicago,,1199.3127147766322
436,Condo,2016.0,"Electric, Gas",Central,1 space,574900.0,,574900.0,2,2.0,2.0,1008-N-Larrabee-St-3S-Chicago-IL-60610,https://www.zillow.com/homedetails/1008-N-Larrabee-St-3S-Chicago-IL-60610/253420155_zpid/,,0,Chicago,,
437,Townhouse,1987.0,"Forced air, Gas",Central,1 space,520000.0,289.0,520000.0,2,3.0,2.0,1445-W-Wrightwood-Ave-A-Chicago-IL-60614,https://www.zillow.com/homedetails/1445-W-Wrightwood-Ave-A-Chicago-IL-60614/2077667820_zpid/,,1,Chicago,,1799.3079584775087
438,Condo,2005.0,Gas,Central,1 space,330000.0,114.0,330000.0,2,3.0,3.0,4453-S-Berkeley-Ave-2-Chicago-IL-60653,https://www.zillow.com/homedetails/4453-S-Berkeley-Ave-2-Chicago-IL-60653/89931758_zpid/,,0,Chicago,,2894.7368421052633
439,Single Family,1912.0,Gas,Central,2 spaces,329900.0,187.0,329900.0,4,3.0,3.0,4530-N-Melvina-Ave-Chicago-IL-60630,https://www.zillow.com/homedetails/4530-N-Melvina-Ave-Chicago-IL-60630/3650781_zpid/,3789.0,0,Chicago,"['3,789', 'sqft']",1764.1711229946525
440,Condo,1907.0,"Forced air, Gas",Central,,225000.0,,225000.0,1,1.0,1.0,3945-N-Kostner-Ave-2-Chicago-IL-60641,https://www.zillow.com/homedetails/3945-N-Kostner-Ave-2-Chicago-IL-60641/89976862_zpid/,,0,Chicago,,
441,Single Family,1958.0,Gas,Central,2 spaces,244900.0,226.0,244900.0,3,2.0,2.0,6009-W-55th-St-Chicago-IL-60638,https://www.zillow.com/homedetails/6009-W-55th-St-Chicago-IL-60638/3940568_zpid/,4373.0,0,Chicago,"['4,373', 'sqft']",1083.6283185840707
442,Condo,2006.0,Forced air,Central,2 spaces,699000.0,339.0,699000.0,3,3.0,3.0,849-N-Franklin-St-UNIT-714-Chicago-IL-60610,https://www.zillow.com/homedetails/849-N-Franklin-St-UNIT-714-Chicago-IL-60610/89927434_zpid/,,0,Chicago,,2061.9469026548672
443,Condo,1913.0,Forced air,Central,,295000.0,,295000.0,2,1.0,1.0,1653-W-Addison-St-APT-2A-Chicago-IL-60613,https://www.zillow.com/homedetails/1653-W-Addison-St-APT-2A-Chicago-IL-60613/80846306_zpid/,,0,Chicago,,
444,Single Family,1969.0,Gas,Central,2 spaces,259000.0,235.0,259000.0,4,2.0,2.0,454-W-44th-St-Chicago-IL-60609,https://www.zillow.com/homedetails/454-W-44th-St-Chicago-IL-60609/3981042_zpid/,3175.0,0,Chicago,"['3,175', 'sqft']",1102.127659574468
445,Condo,1892.0,Forced air,Central,,499000.0,312.0,499000.0,3,2.0,2.0,1500-N-La-Salle-St-4A-Chicago-IL-60610,https://www.zillow.com/homedetails/1500-N-La-Salle-St-4A-Chicago-IL-60610/2077668853_zpid/,,0,Chicago,,1599.3589743589744
446,Condo,1966.0,"Baseboard, Electric",Refrigeration,1 space,189900.0,271.0,189900.0,1,1.0,1.0,4258-N-Greenview-Ave-APT-2F-Chicago-IL-60613,https://www.zillow.com/homedetails/4258-N-Greenview-Ave-APT-2F-Chicago-IL-60613/3706201_zpid/,,0,Chicago,,700.7380073800738
447,Multi Family,,Forced air,None,2 spaces,780000.0,,780000.0,5,2.0,2.0,2421-N-Greenview-Ave-Chicago-IL-60614,https://www.zillow.com/homedetails/2421-N-Greenview-Ave-Chicago-IL-60614/2145236692_zpid/,,0,Chicago,,
